datetimeLocal,pm1,pm25,relativehumidity,temperature,um003
2025-08-04 13:00:00+00:00,17.87083339691162,28.67916663487752,68.16249974568684,25.391666889190677,977.5
2025-08-04 14:00:00+00:00,18.162500143051147,27.93333339691162,68.05833371480306,25.52916669845581,932.0416666666666
2025-08-04 15:00:00+00:00,20.50000015894572,30.95000012715657,70.17916806538899,25.14583317438761,1067.7083333333333
2025-08-04 16:00:00+00:00,23.691666920979817,37.59166685740153,72.46666653951009,24.804166952768963,1361.6666666666667
2025-08-04 17:00:00+00:00,23.14999993642171,36.19166628519694,72.6124979654948,24.762499809265137,1326.4583333333333
2025-08-04 18:00:00+00:00,24.237500031789143,38.08333365122477,72.41666793823242,24.708333492279053,1422.875
2025-08-04 19:00:00+00:00,22.96666669845581,36.72916634877523,75.17500114440918,24.054166475931805,1302.2916666666667
2025-08-04 20:00:00+00:00,22.8791667620341,36.07500012715658,74.4375,24.237499872843426,1247.25
2025-08-04 21:00:00+00:00,20.46250009536743,32.33749977747599,74.95833269755046,24.170833587646484,1094.875
2025-08-04 22:00:00+00:00,19.916666666666668,31.174999872843426,75.19166564941406,24.05416679382324,1029.5
2025-08-04 23:00:00+00:00,20.029167016347248,32.112499713897705,76.21666526794434,23.762499650319416,1070.5833333333333
2025-08-05 00:00:00+00:00,18.987499872843426,30.42916679382324,76.04999860127766,23.70833381017049,985.125
2025-08-05 01:00:00+00:00,15.96666685740153,28.96666669845581,76.07916514078777,23.62500031789144,903.9583333333334
2025-08-05 02:00:00+00:00,13.166666746139526,26.487500190734863,75.00000063578288,23.766666253407795,839.875
2025-08-05 03:00:00+00:00,10.633333365122477,24.33750009536743,77.12916564941406,23.433333079020183,758.5833333333334
2025-08-05 04:00:00+00:00,11.40833330154419,24.20833333333333,77.74999872843425,23.31249984105428,786.125
2025-08-05 05:00:00+00:00,16.633333444595337,27.90416653951009,77.19166628519694,23.47083314259847,920.9166666666666
2025-08-05 06:00:00+00:00,19.083333253860477,30.395833492279053,76.72499974568684,23.53750006357829,998.875
2025-08-05 07:00:00+00:00,21.454166730244957,32.72083346048991,75.20833206176758,23.87916644414266,1158.9583333333333
2025-08-05 08:00:00+00:00,20.641666730244957,31.958333651224773,75.72916730244954,23.94583288828532,1109.25
2025-08-05 09:00:00+00:00,19.40416669845581,30.574999809265137,73.87083498636882,24.483333428700764,1052.125
2025-08-05 10:00:00+00:00,12.49583339691162,24.17916663487752,69.30416615804036,25.51666657129924,806.0833333333334
2025-08-05 11:00:00+00:00,9.72083334128062,22.70833333333333,66.26666514078777,26.074999809265137,755.25
2025-08-05 12:00:00+00:00,7.400000015894572,18.804166475931805,63.81666660308838,26.512499650319416,650.2916666666666
2025-08-05 13:00:00+00:00,7.375,17.833333174387615,65.21249961853027,26.083333651224773,660.0
2025-08-05 14:00:00+00:00,7.412500023841858,18.88333320617676,65.57083320617676,25.741666475931805,644.25
2025-08-05 15:00:00+00:00,8.662499944368998,21.06249984105428,66.51666641235352,25.50833336512248,707.8333333333334
2025-08-05 16:00:00+00:00,11.850000063578287,24.574999968210857,67.57083257039388,25.266666730244957,796.5416666666666
2025-08-05 17:00:00+00:00,20.625,33.05000034968058,68.2666695912679,25.045833587646484,1179.2916666666667
2025-08-05 18:00:00+00:00,16.645833333333332,28.49999984105428,67.89583396911621,25.199999968210857,930.2916666666666
2025-08-05 19:00:00+00:00,19.729166507720947,31.120833079020183,69.16666793823242,24.929166316986084,1082.875
2025-08-05 20:00:00+00:00,22.074999809265137,34.854166666666664,69.41249974568684,24.987500031789143,1236.375
2025-08-05 21:00:00+00:00,19.809090701016512,30.986363671042703,69.53181804310192,24.97272734208541,1058.1818181818182
2025-08-05 22:00:00+00:00,19.40833346048991,30.925000349680584,70.27500025431316,24.81666660308838,1018.5833333333334
2025-08-05 23:00:00+00:00,19.799999872843426,31.800000031789143,70.43750063578288,24.829166253407795,1054.9166666666667
2025-08-06 00:00:00+00:00,15.395833333333334,27.704166889190677,70.5500005086263,24.87916612625122,870.2916666666666
2025-08-06 01:00:00+00:00,14.550000017339531,27.57272720336914,72.0818169333718,24.46363657171076,868.6363636363636
